Name,Image URL,Prefecture,Areas,Types,Seasons,Ingredients,Servings,Quantities,Recipes,Detail URL,Ingredients list
とんぶりの長芋和え（とんぶりのながいもあえ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/akita_18_1.jpg,秋田県,"['東北', '北東北']",['野菜料理'],['通年'],とんぶり、長芋,作りやすい分量,"[['とんぶり', '35g'], ['長芋（皮をむいた状態）', '35g'], ['醤油', '適量']]","['長芋を千切りにする。', '器に長芋を盛り、とんぶりをそえる。', '好み量の醤油をかける。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/29_18_akita.html,"['とんぶり', '長芋']"
長崎天ぷら（ながさきてんぷら）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/nagasaki_18_1.jpg,長崎県,['九州'],"['野菜料理', '魚料理']",['通年'],魚介類、野菜類,4人分,"[['エビ', '4尾'], ['鶏ささみ', '4本'], ['さつまいも、れんこん、いんげんなど季節の野菜', 'お好みの量'], ['【A】小麦粉', '1カップ'], ['【A】片栗粉', '大さじ1'], ['【A】砂糖', '大さじ2'], ['【A】塩', '少々'], ['【A】薄口醤油', '小さじ1'], ['【A】卵液', '大さじ3'], ['【A】酒', '大さじ3'], ['【A】水', '大さじ3'], ['揚げ油', '適量']]","['エビは背ワタを取り除く。鶏ささみは筋を除き、塩（分量外）で薄下味をつけておく。さつまいも、れんこんは輪切り、いんげんはへたを切る。', '【A】をボウルに入れ、粘り気が出るまでよく混ぜ衣を作る。', '油をフライパンに入れる（2～3cm）。具材を衣にくぐらせ、170度の油で揚げる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/46_18_nagasaki.html,"['魚介類', '野菜類']"
鶏肉のすき焼き（とりにくのすきやき）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/fukuoka_17_1.jpg,福岡県,['九州'],['肉料理'],['通年'],鶏肉（親鶏・若鶏）、もつ（内臓）、ごぼう、季節の野菜,5~6人分,"[['若鶏骨つき', '400g'], ['もやし', '200g'], ['長ねぎ', '4本'], ['人参', '中1本'], ['ごぼう', '1本'], ['しいたけ', '10g'], ['豆腐', '1/2丁'], ['そうめん', '適宜'], ['春菊', '50～100g'], ['サラダ油', '大さじ3'], ['【調味料A】砂糖', '大さじ3'], ['【調味料A】塩', '小さじ1'], ['【調味料A】酒', '大さじ3'], ['【調味料A】醤油', '大さじ3～5'], ['水', '2～5カップ']]","['若鶏は一口で食べられる大きさに、骨ごとぶつ切りにし、ぬるま湯で洗って水気をきる。', '人参、ごぼうは大きめのささがきにする。', 'ねぎは5cmの長さに切る。', 'その他の材料も食べやすく用意する。', 'そうめんは硬めにゆであげ、一人前ずつ丸めておく。', '以上の材料を大皿に盛る。', '厚手の浅めの鍋にサラダ油を熱し、若鶏を強火で炒め、調味料Aと水を加えて一煮立ちさせる。次に野菜を入れ、煮ながら食べる。そうめんは汁を吸うので最後のほうで入れる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/toriniku_no_sukiyaki_fukuoka.html,"['鶏肉', 'もつ', 'ゴボウ', '野菜']"
わけぎあえ,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/kagawa_28_1.jpg,香川県,['四国'],['野菜料理'],['春'],わけぎ、タコ,4人分,"[['わけぎ', '1束（180g）'], ['タコ（またはマテ貝、アサリ）', '150g'], ['【辛子酢味噌】白味噌', '60g'], ['【辛子酢味噌】練りからし', '小さじ1/4'], ['【辛子酢味噌】酢', '大さじ2～3'], ['【辛子酢味噌】砂糖', '30g']]","['わけぎは洗って、白い根本の部分と青い部分とに分け、どちらも3cm位の長さに切っておく。', '沸騰した湯に、白い根本部分を入れ、次に青い部分を入れてゆで、ざるにとって冷ます。（少しの水でから煎りしても良い）', 'タコは塩もみしてぬめりをよくとり、熱湯に塩ひとつまみを入れて、ざっとゆで一口大に切る。マテ貝の場合は、薄い塩水でぬめりや砂を取り除き、から煎りし酒を振り込むと良い。', 'すり鉢に白味噌、練り辛子、酢、砂糖を入れてよくすり混ぜ、冷ましたらわけぎを和える。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/wakegiae_kagawa.html,"['わけぎ', 'タコ']"
いもの茎の炒め煮（いものくきのいために）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/kochi_21_1.jpg,高知県,['四国'],['野菜料理'],['夏'],さつまいもの茎、てんぷら（さつま揚げ）,4人分,"[['さつまいもの茎', '400g（下処理したもの）'], ['油', '大さじ1'], ['だし汁', 'カップ2/3'], ['砂糖', '大さじ2'], ['醤油', '大さじ2'], ['赤唐辛子', '1本']]","['下処理したさつまいもの茎は4cmくらいに切る。', '鍋に油を熱し、1を入れて軽く炒め、だし汁で煮て調味料を加える。', '仕上げに小口切りにした赤唐辛子を入れる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/imonokukinoitameni_kochi.html,"['さつまいもの茎', 'さつま揚げ']"
大阪しろ菜の辛子和え（おおさかしろなのからしあえ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/osaka_27_1.jpg,大阪府,"['近畿', '関西']",['野菜料理'],['通年'],大阪しろ菜,4人分,"[['大阪しろ菜', '1束'], ['油揚げ', '1枚'], ['【調味料A】とき辛子', '小さじ1'], ['【調味料A】うす口醤油', '大さじ1と1/2'], ['【調味料A】みりん', '小さじ2']]","['油揚げは熱湯をかけ、油抜きをして縦半分にして短冊に切る。', '熱湯に塩（分量外）を一つまみ加え大阪しろ菜をゆで、冷水にとって2～3cmの長さに切って、水気を軽く絞る。', 'ボウルに調味料Aを入れ混ぜ、（1）と（2）を加え和える。\n※油揚げの代わりに車麩を使ってもおいしい。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/39_27_osaka.html,['大阪しろ菜']
骨かじり（ほねかじり）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/kumamoto_28_1.jpg,熊本県,['九州'],['肉料理'],['通年'],猪（または豚）の骨付き肉,（分量基準の記載なし）,"[['猪の骨（もしくは豚）', '適量'], ['水', '適量'], ['醤油', '適量'], ['塩', '適量']]","['猪（豚）の骨を水から炊く。アクや脂はすくっておく。', '肉が骨から外れるくらいになったら、醤油、塩で味付けする。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/hone_kajiri_kumamoto.html,['猪（または豚）の骨付き肉']
じゃぶ,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/tottori_21_1.jpg,鳥取県,['中国'],['肉料理'],['通年'],鶏肉、豆腐、ごほう、人参,4人分,"[['鶏肉', '200g'], ['豆腐', '1丁'], ['ごぼう', '100g'], ['人参', '100g'], ['生しいたけ', '6枚'], ['油揚げ（大）', '1枚'], ['こんにゃく', '1枚'], ['ねぎ', '100g'], ['油', '10g'], ['だし汁', '200ml'], ['【調味料A】酒', '30g'], ['【調味料A】砂糖', '20g'], ['【調味料A】醤油', '50g']]","['鶏肉は一口大に切る。人参はそぎ切りにする。ごぼうはささがきにして水に入れ、アク抜きをする。しいたけはそぎ切り、こんにゃくはちぎり切り、油揚げは薄切りにする。', '鍋に油を熱し肉を炒め、ごぼう・人参・しいたけ・こんにゃくを入れ炒め、だし汁を加え、調味料Aで味付けする。', '少し煮て、豆腐と油揚げを加え、味を浸み込ませる。最後にねぎのぶつ切りを入れる。', '全体を混ぜて、器に盛る。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/jabu_tottori.html,"['鶏肉', '豆腐', 'ごほう', '人参']"
佐渡の煮しめ（さどのにしめ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/niigata_15_1.jpg,新潟県,"['北陸', '中部', '甲信越']","['野菜料理', '魚料理']",['通年'],焼きスケトウ、こんにゃく、焼き豆腐、昆布,4人分,"[['焼きスケトウ', '3本'], ['だし汁（トビウオ）', '600ml'], ['焼き豆腐', '2パック'], ['こんにゃく', '2丁'], ['昆布', '1巻'], ['砂糖', '適量'], ['酒', '適量'], ['みりん', '適量'], ['醤油', '適量']]","['スケトウを素焼き（空焼き）したものを、砂糖、酒、みりん、醤油で煮る。', '焼き豆腐、こんにゃくは水から煮あげておく。', 'トビウオで出汁をとり、2と結び昆布を、砂糖、酒、みりん、醤油で煮る。', '1と3を大皿に盛り付ける。', '※前日に煮しめておく。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/sadono_nishime_niigata.html,"['焼きスケトウ', 'こんにゃく', '豆腐', '昆布']"
いもなます,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/nagano_10_1.jpg,長野県,"['関東', '中部', '甲信越']",['野菜料理'],['通年'],じゃがいも,4人分,"[['じゃがいも', '中2個'], ['砂糖', '大さじ4'], ['油', '大さじ3'], ['酢', '大さじ3'], ['塩', '小さじ1/2']]","['じゃがいもは皮をむき、細い千切りにして水を張ったボウルにとり、水をかえながら最低2時間以上水にさらしてデンプンを取り除く。', 'さらしたじゃがいもをざるにとってしっかり水を切る。', '鍋に油を入れて熱し、じゃがいもを入れて全体に油が回ったら酢を入れさっと混ぜたあと、砂糖、塩の順に加える。', '中火にして水分がなくなるまで炒める。', '※いもなますには男爵いもが最適。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/imo_namasu_nagano.html,['ジャガイモ']
いもぼた,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/tottori_9_1.jpg,鳥取県,['中国'],['野菜料理'],['通年'],さつまいも、もち米、あんこ,15～18個分,"[['さつまいも', '600g'], ['もち米', '200g'], ['水', '200ml'], ['砂糖', '50g'], ['塩', 'ひとつまみ'], ['きなこ', '適宜'], ['青のり', '適宜'], ['あんこ', '適宜']]","['さつまいもは5mmの厚さで輪切りにし、水にさらす。', 'もち米は洗って、水に30分以上浸けてから、さるにあげ水気をきる。', '炊飯器にさつまいもを広げて入れ、その上にもち米を広げてのせ、水を加えて炊く。', '炊きあがったら10分蒸らし、砂糖・塩を熱いうちに入れ、すりこぎでつぶし、15～18等分にして丸める。', 'きなこ・青のり・あんこなどお好みのものをまぶす。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/imobota_tottori.html,"['さつまいも', 'もち米', 'あんこ']"
豚骨（とんこつ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/kagoshima_5_1.jpg,鹿児島県,['九州'],['肉料理'],['通年'],豚骨（スペアリブ）、こんにゃく、大根、ごぼう、焼酎、味噌、砂糖,作り方の記載なし,[],['作り方の記載なし'],https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/tonkotsu_kagoshima.html,"['豚骨（スペアリブ）', 'こんにゃく', '大根', 'ゴボウ', '焼酎', '味噌', '砂糖']"
しし鍋（ししなべ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/okayama_17_1.jpg,岡山県,['中国'],['肉料理'],['冬'],イノシシ肉,4人分,"[['猪肉（薄切りもも肉など）', '300g'], ['焼き豆腐', '250g'], ['白菜', '150g'], ['長ネギ', '1本'], ['人参', '1/2本'], ['春菊', '100g'], ['えのき', '100g'], ['【汁】かつお昆布出汁', '500cc'], ['【汁】料理酒', '100cc'], ['【汁】みりん', '大さじ3'], ['【汁】赤味噌', '大さじ3'], ['【汁】白味噌', '大さじ2'], ['【汁】生姜（すりおろし）', '大さじ1']]","['白菜をザク切りにする。長ネギは斜め切りに、人参は半月切りに、春菊は5cm程度の長さに切る。えのきは石づき部分を切り、ほぐす。', '焼き豆腐は大きめの一口大に切る。', '【汁】の材料を良く混ぜ合わせる。', '土鍋に1、2を入れて猪の肉をいれる。3を入れて蓋をして、火にかけてひと煮立ちする。アクを適度に取りつつ、猪の肉に火が通るまで、弱火で煮込む。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/41_17_okayama.html,['猪肉']
美唄やきとり（びばいやきとり）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/hokkaido_21_1.jpg,北海道,['北海道'],['肉料理'],['通年'],鶏肉、レバー、ハツ、砂肝、内卵、たまねぎ,4本分,"[['【A】 鶏皮', '50g'], ['【A】 たまねぎ', '1/2個'], ['【A】 鶏レバー・砂肝', '各50g'], ['【A】 鶏もも肉', '100g'], ['サラダ油', '適量'], ['日本酒', '大さじ2'], ['塩', '少々'], ['こしょう', '少々']]","['Aは小さめのひと口大に切る。', '鶏皮、たまねぎ、レバー、砂肝、たまねぎ、鶏もも肉の順に串に刺す。', 'フライパンでサラダ油を熱して2を入れ、中火で表裏返しながら火が通るまで焼く。', '酒を入れ、汁気がなくなったら塩、こしょうを振る。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/bibaiyakitori_hokkaido.html,"['鶏肉', 'レバー', 'ハツ', '砂肝', '内卵', '玉ねぎ']"
竹の子汁（たけのこじる）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/niigata_27_1.jpg,新潟県,"['北陸', '中部', '甲信越']",['野菜料理'],"['春', '夏']",たけのこ、じゃがいも、人参、たまねぎ、サバ、卵、ねぎ、味噌,5人分,"[['姫たけのこ', '10本'], ['じゃがいも', '中2個'], ['人参', '中1本'], ['たまねぎ', '中2個'], ['サバ缶', '1缶'], ['卵', '1個'], ['味噌', '90g'], ['水', '800ml'], ['長ねぎ', 'お好みで']]","['たけのこは、皮をむき節を避け、1.5cm位に切り、下ゆでする。', 'たけのこの上の方は細くなっていくので、長めに切る。', 'じゃがいもは、5mm位のいちょう切りにする。', '人参も、5mm位のいちょう切りにする。', 'たまねぎも、5mm位のいちょう切りにする。', '鍋に、2、3、4、5を入れ、人参、じゃがいもが柔らかくなるまで煮る。', 'じゃがいも、人参が柔らかくなったら、サバ缶をほぐし入れ、味噌を溶く。', '最後に溶き卵を流し入れて出来上がり。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/takenoko_jiru_niigata.html,"['タケノコ', 'ジャガイモ', '人参', '玉ねぎ', 'サバ', '卵', 'ねぎ', '味噌']"
鮭の飯ずし（さけのいいずし/さけのいずし）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/aomori_17_1.jpg,青森県,"['東北', '北東北']","['野菜料理', '魚料理']",['冬'],塩サケ、たけのこ、もち米,一斗樽の半分量,"[['塩サケ（中位のもの）', '半身（甘塩タイプ、ない場合はマスでもよい）'], ['たけのこ（根曲がりたけ等をビン詰めにしたもの）', '1瓶（900ml入り）'], ['もち米', '3カップ'], ['5倍酢', '7カップ'], ['人参', '5cm程度（千切りにしたもの）'], ['しょうが', '1/2パック（千切りにしたもの）'], ['【調味料A】唐辛子', '2本（種をとり輪切りにしたもの）'], ['【調味料A】みりん', '大さじ3'], ['【調味料A】酒', '大さじ2'], ['【調味料A】5倍酢を5倍に薄めたもの', '大さじ3'], ['【調味料A】塩', '小さじ2'], ['笹の葉', '適宜（塩を2つまみ入れた熱湯にくぐらせ、ラップで包んで冷凍保存しておいたもの）'], ['重石', '1つ（6kg）'], ['すし用樽（無いときは底が平らな容器）', '※塩サケを詰めやすいようにビニール袋の口を開いて敷いておく']]","['皮つきのまま切り身にしたサケ（70～80g）を、5倍酢の薄めたもの（酢：水=1：4）に半日漬けておく。（酢漬けことでサケの塩が抜ける）\n夏場は冷蔵庫で漬けておく。', 'たけのこは、少々しょっぱいと感じる程度に塩を入れた熱湯にくぐらせておき、冷蔵庫で冷やしておく。', 'もち米は柔らかめに炊き、ごはんにする。', '炊きあがったごはんが熱いうちに、調味料Aと人参・しょうがを各半分ずつ混ぜあわせて冷ましておく。', '樽の中にビニール袋を入れ、以下の（1）～（3）の順序で材料を何重にも重ねていく。途中、材料間の空間ができないように、上から押すと良い。\n（1）皮を上にして、あまり隙間が空かないようにサケを敷き詰める。\n（2）たけのこは1本のまま先端（細い部分）を中心に向けて敷き詰める。\n（3）残った人参、しょうが少々と、4のごはんをのせる。（敷き詰めなくてもいい）', '最後にごはんを敷き詰め、笹の葉で蓋をするようにして覆う。', 'ビニール袋の口を閉じ蓋をし、重石を乗せる。夏場は冷蔵庫で保存する。', '次の日でも食べれるが、漬けてから2日ほどたったものが最も美味しい。', '夏場は、酢と塩を少々多めにすると良い。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/sakeno_iizushi_aomori.html,"['サケ', 'タケノコ', 'もち米']"
なすそうめん,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/ishikawa_13_1.jpg,石川県,"['北陸', '中部']",['野菜料理'],"['夏', '秋']",なす、そうめん,4人分,"[['なす', '4個'], ['そうめん', '2束'], ['だし汁', '1/2カップ'], ['薄口醤油', '大さじ2 1/2～1/3'], ['みりん', '大さじ2/3～1'], ['酒', '大さじ1'], ['【A】 だし汁', '1カップ強']]","['なすはヘタを取り、皮目に切り込みを入れ、薄い塩水に浸けてアク抜きする。', 'そうめんはかためにゆでて洗い、水切りしておく。', 'だし汁を熱してやや濃い目の味で調味し、なすを煮る。なすが柔らかくなったら、Aのだし汁を適宜加えて味をととのえ、そうめんを加え、ひと煮立ちすれば火を止め味を馴染ませる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/nasusoumen_ishikawa.html,"['ナス', 'そうめん']"
馬刺し（ばさし）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/fukushima_23_1.jpg,福島県,"['東北', '南東北']",['肉料理'],['通年'],馬肉,馬刺しの旨辛味噌のレシピ 4人分,"[['米味噌', '大3'], ['酒', '大3'], ['みりん', '大3'], ['水あめ', '大3'], ['しょうゆ', '少々'], ['塩', '少々'], ['唐辛子', '大2'], ['コチュジャン', '大2'], ['会津（オタネ）人参粉末', '大1'], ['にんにく', '2片']]","['にんにくをできるだけ細かくみじん切りにする。', '鍋に酒・みりんを入れ沸騰させアルコールを飛ばす。', '2に米味噌・水あめ・しょうゆ・唐辛子・コチュジャン・にんにくを入れ中火でお好みのかたさになるまで練る。', '塩で味を調える。', '火を止め会津（オタネ）人参の粉末を加え練り合わせる。好みの馬刺しと和えて食す。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/30_23_fukushima.html,['馬肉']
のたもち,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/nagano_18_1.jpg,長野県,"['関東', '中部', '甲信越']",['野菜料理'],['夏'],もち米、うるち米、枝豆,5人分,"[['もち米とうるち米', '3カップ（7:3～8:2の割合）'], ['水', '3カップ弱'], ['枝豆（サヤつき）', '600g'], ['砂糖', '80g'], ['塩', '小さじ1']]","['もち米とうるち米を混ぜて炊き、半つき位につぶす。', '枝豆は色よくゆで、サヤから出し、すり鉢ですり、砂糖、塩を加え、味をととのえながら、水を加減しゆるめて「のた」をつくる。（硬さは好み。枝豆のすりづぶしと分かるように粗めにつぶす。）', '1をお茶碗に盛り、2をかける。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/nota_mochi_nagano.html,"['もち米', 'うるち米', '枝豆']"
地鶏の味噌ころばかし（じどりのみそころばかし）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/miyazaki_22_1.jpg,宮崎県,['九州'],['肉料理'],['通年'],地鶏、味噌,4人分,"[['地鶏', '500g'], ['しょうが', '1片'], ['砂糖', '65g'], ['味噌', '80g']]","['鍋に油を入れ、しょうが、鶏肉を炒める。中火にして鶏肉が柔らかくなるまで煮る。水は使わないので焦げないように注意する。', '砂糖、味噌を入れて煮つめる。圧力鍋を使うと早いが、地鶏の味がなくなるので注意する。', 'お好みで、こんにゃく、大根、ごぼう、人参の乱切りをゆでて加えても美味しい。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/jidori_no_miso_koro_bakashi_miyazaki.html,"['地鶏', '味噌']"
鶏刺し（とりさし）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/kagoshima_4_1.jpg,鹿児島県,['九州'],['肉料理'],['通年'],鶏肉,（分量基準の記載なし）,"[['鶏刺し用鶏肉（もも・ささみ・むね肉）', '150g'], ['玉ねぎ', '30g'], ['ねぎ', '5g'], ['しょうが', '（お好みで）'], ['にんにく', '（お好みで）'], ['青じそ', '（お好みで）']]","['鶏刺し用の新鮮な鶏肉を用意する', 'バーナーなどで皮目をあぶり、表面の色が変わったら火を止める（中は生のまま）', '3mm幅に皮目から切る。肉の繊維の方向を見て繊維を断ち切るようにくらいの刺身に切る。', '青じそを敷き部位ごとに盛り付け玉ねぎはスライス、ネギは小口切り。しょうがニンニクはすりおろして一緒に盛り付け、好みで醤油やポン酢で味わう。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/torisashi_kagoshima.html,['鶏肉']
がね,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/miyazaki_20_1.jpg,宮崎県,['九州'],['野菜料理'],['通年'],さつまいも、ごぼう、人参、小麦粉,10～15個分,"[['さつまいも', '中1個'], ['ごぼう', '1本'], ['人参', '小1本'], ['卵', '1個'], ['水', '少々'], ['小麦粉', '100g'], ['塩', '少々'], ['砂糖', '少々'], ['揚げ油', '適量']]","['さつまいもは皮を厚めにむいて大きめの千切りにし、水にさらす。', 'ごぼうはささがきにし、水にさらす。', '人参もささがきにする。', '卵を割りほぐし水を加え小麦粉と1、2、3をさっくり混ぜ、塩、砂糖少々で味付けする。', '中温でゆっくり揚げる。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/gane_miyazaki.html,"['さつまいも', 'ゴボウ', '人参', '小麦粉']"
佃煮（つくだに）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/tokyo_25_1.jpg,東京都,"['関東', '南関東']","['野菜料理', '魚料理']",['通年'],白魚、のり、小エビ、貝類など,4人分,"[['白魚', '100g'], ['醤油', '大さじ4'], ['みりん', '大さじ3'], ['砂糖', '大さじ3'], ['酒', '大さじ3']]",['白魚と調味料を鍋に入れ中火にかける。沸騰したら火を弱め、煮汁がなくなるまで煮詰める'],https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/34_25_tokyo.html,"['白魚', 'のり', 'エビ', '貝']"
じゃがいもとひじきの煮物（じゃがいもとひじきのにもの）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/yamanasi_24_1.jpg,山梨県,"['関東', '中部', '甲信越']",['野菜料理'],['夏'],じゃがいも、乾燥芽ひじき、砂糖、醤油、みりん,4～5人分,"[['新じゃがいも', '中3～4個'], ['乾燥芽ひじき', '50g'], ['油', '大さじ1'], ['お湯', 'ひたひた程度'], ['砂糖', '大さじ2'], ['醤油', '大さじ3'], ['みりん', '大さじ2'], ['※好みで、人参、しいたけ、さやいんげんを加えることもある', '']]","['ひじきはよく洗ってから水に20分程度浸してもどし、ざるに上げて水気を切る。', 'じゃがいもは皮をむき1/2に切る。（人参、干ししいたけ、さやいんげん、油揚げを切る）', '鍋に油を入れて火にかけ、油が熱くなったらひじきを加えて全体に油が回るまで炒め、じゃがいもを加え、ひたひたの湯を加えて煮る。', 'じゃがいもに火が通ったら砂糖、醤油を加え弱火で煮る。（15から20分程度）', '仕上がる直前にみりんを加え、全体に照りがでるまで煮る。', '器に盛り完成。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/jagaimo_to_hijiki_no_nimono_yama_nashi.html,"['ジャガイモ', '乾燥芽ひじき', '砂糖', '醤油', 'みりん']"
きんぴら,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/tokyo_27_1.jpg,東京都,"['関東', '南関東']",['野菜料理'],['通年'],ごぼう、にんじん,2人分,"[['ごぼう（5cm長さのせん切りにし、水にさらす）', '70g'], ['人参（5cm長さのせん切り）', '30g'], ['赤唐辛子（種を出す）', '1/2本'], ['【A】水', '50ml'], ['【A】醤油', '小さじ1 1/2'], ['【A】砂糖', '小さじ2'], ['【A】酒', '小さじ1'], ['ごま油', '大さじ1'], ['白炒りごま', '適宜']]","['鍋にごま油と赤唐辛子を入れて強火にかけ、ごぼうを炒める。人参も加えて、さらに炒める。', '合わせておいた【A】を加え、汁気をとばすように炒り煮にする。汁気がほとんどなくなったら火を止め、少しおいて味をなじませる。', '器に盛り付け、白炒りごまをひねりながらかける。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/34_27_tokyo.html,"['ゴボウ', '人参']"
鯛蕪／聖護院かぶと鯛の煮物（たいかぶら／しょうごいんかぶとたいのにもの）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/kyoto_20_1.jpg,京都府,"['近畿', '関西']","['野菜料理', '魚料理']",['冬'],タイ、聖護院かぶ,1鍋分,"[['タイの頭、身あら', '1尾分'], ['かぶ', '大1個（正味600g）角切り12個'], ['【調味液】 だし汁', '2カップ'], ['【調味液】 酒', '大さじ2（だし汁とかぶの重量の約3%）'], ['【調味液】 みりん', '大さじ3（だし汁とかぶの重量の約4.5%）'], ['【調味液】 淡口醤油', '大さじ2・1/2（だし汁とかぶの重量の約0.6%塩分）'], ['柚子', '1個']]","['タイの頭や身アラに塩を振ってから、たっぷりの熱湯をかけて湯引きし、表面のタンパク質を凝固させる。', '流し水でうろこなどをきれいに取り除く。', 'かぶは5cmくらいの角切りにして面をとり、米のとぎ汁で柔らかくゆでて、タイと合わせ調味液で落とし蓋をしてこっくり煮こむ。', '最後に千切りの柚子をたっぷり盛り、供する。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/taikabura_kyoto.html,"['タイ', '聖護院かぶ']"
たけのこ昆布（たけのここんぶ）,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/ishikawa_28_1.jpg,石川県,"['北陸', '中部']",['野菜料理'],['春'],たけのこ、昆布,4人分,"[['たけのこ昆布', '1袋'], ['酒', '1/3カップ'], ['薄口醤油', '大さじ5'], ['みりん', '大さじ2']]","['たけのこ昆布1袋は洗って水につけ、もどしておく。', '1の昆布を適宜切るか結んでおく。つけ汁は使用する。', 'たけのこ1.5kgは生のまま、1cm厚さに半月切りにする。', '2、3を鍋に入れ、落としぶたをし、強火にかけ、アクをとる。酒カップを加えて弱火にし、20分ほど煮、薄口醤油、みりんを入れて昆布が柔らかくなるまで煮含める。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/takenokokombu_ishikawa.html,"['タケノコ', '昆布']"
うこぎのほろほろ,https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/img/iwate_19_1.jpg,岩手県,"['東北', '北東北']",['野菜料理'],['春'],うこぎ、味噌漬け大根、くるみ,作りやすい分量,"[['うこぎ', '15g'], ['味噌漬け大根', '10g'], ['くるみ', '20g'], ['塩', '適宜'], ['しょうゆ', '適宜']]","['うこぎは塩（分量外）を入れた湯で硬めにゆで、色止めのため冷水にとってよく冷まし、固く絞って水気をきり細かく刻む。', '味噌漬け大根、くるみも細かく刻み、1とよく混ぜ合わせる。好みの味になるように、塩、しょうゆで味付けする（白ゴマやにんじん、赤なんばんを刻んだものを混ぜ合わせてもよい）。']",https://www.maff.go.jp/j/keikaku/syokubunka/k_ryouri/search_menu/menu/28_19_iwate.html,"['うこぎ', '味噌漬け大根', 'くるみ']"
